,bin_number,lower_bin,upper_bin,temperature,t0,per,rp,a,inc,ecc,w
0,50,7980.0,8080.0,8030.0,0,236856045.0354216,3390000,245611300997,0,0,0
1,50,7980.0,8080.0,8030.0,0,250497787.05373362,3390000,252585290640,0,0,0
2,50,7980.0,8080.0,8030.0,0,264521456.0817516,3390000,259559280283,0,0,0
3,50,7980.0,8080.0,8030.0,0,278927052.1218887,3390000,266533269926,0,0,0
4,50,7980.0,8080.0,8030.0,0,293714575.17252517,3390000,273507259569,0,0,0
5,50,7980.0,8080.0,8030.0,0,308884025.23450935,3390000,280481249212,0,0,0
6,50,7980.0,8080.0,8030.0,0,324435402.30787385,3390000,287455238855,0,0,0
7,50,7980.0,8080.0,8030.0,0,340368706.39172685,3390000,294429228498,0,0,0
8,50,7980.0,8080.0,8030.0,0,356683937.48603547,3390000,301403218141,0,0,0
9,50,7980.0,8080.0,8030.0,0,373381095.59173554,3390000,308377207784,0,0,0
10,50,7980.0,8080.0,8030.0,0,390460180.70687884,3390000,315351197427,0,0,0
11,50,7980.0,8080.0,8030.0,0,407921192.83440393,3390000,322325187070,0,0,0
12,50,7980.0,8080.0,8030.0,0,425764131.97234094,3390000,329299176713,0,0,0
13,50,7980.0,8080.0,8030.0,0,443988998.121713,3390000,336273166356,0,0,0
14,50,7980.0,8080.0,8030.0,0,462595791.2825532,3390000,343247155999,0,0,0
15,50,7980.0,8080.0,8030.0,0,481584511.45379436,3390000,350221145642,0,0,0
16,50,7980.0,8080.0,8030.0,0,500955158.6354035,3390000,357195135285,0,0,0
17,50,7980.0,8080.0,8030.0,0,520707732.82849157,3390000,364169124928,0,0,0
18,50,7980.0,8080.0,8030.0,0,540842234.0307599,3390000,371143114571,0,0,0
19,50,7980.0,8080.0,8030.0,0,561358662.2456732,3390000,378117104214,0,0,0
20,50,7980.0,8080.0,8030.0,0,582257017.4709105,3390000,385091093857,0,0,0
21,50,7980.0,8080.0,8030.0,0,603537299.7076708,3390000,392065083500,0,0,0
22,50,7980.0,8080.0,8030.0,0,625199508.9559867,3390000,399039073143,0,0,0
23,50,7980.0,8080.0,8030.0,0,647243645.2146158,3390000,406013062786,0,0,0
24,50,7980.0,8080.0,8030.0,0,669669708.4835255,3390000,412987052429,0,0,0
25,50,7980.0,8080.0,8030.0,0,692477698.7640016,3390000,419961042072,0,0,0
26,50,7980.0,8080.0,8030.0,0,715667616.0533953,3390000,426935031715,0,0,0
27,50,7980.0,8080.0,8030.0,0,739239460.3556966,3390000,433909021358,0,0,0
28,50,7980.0,8080.0,8030.0,0,763193231.6682343,3390000,440883011001,0,0,0
29,50,7980.0,8080.0,8030.0,0,787528929.9923825,3390000,447857000644,0,0,0
30,50,7980.0,8080.0,8030.0,0,812246555.3281744,3390000,454830990287,0,0,0
31,50,7980.0,8080.0,8030.0,0,837346107.6741915,3390000,461804979930,0,0,0
32,50,7980.0,8080.0,8030.0,0,862827587.0304016,3390000,468778969573,0,0,0
33,50,7980.0,8080.0,8030.0,0,888690993.3982657,3390000,475752959216,0,0,0
34,50,7980.0,8080.0,8030.0,0,914936326.7747846,3390000,482726948859,0,0,0
35,50,7980.0,8080.0,8030.0,0,941563587.1644739,3390000,489700938502,0,0,0
36,50,7980.0,8080.0,8030.0,0,968572774.5643122,3390000,496674928145,0,0,0
37,50,7980.0,8080.0,8030.0,0,995963888.9758487,3390000,503648917788,0,0,0
38,50,7980.0,8080.0,8030.0,0,1023736930.3991159,3390000,510622907431,0,0,0
39,50,7980.0,8080.0,8030.0,0,1051891898.8325213,3390000,517596897074,0,0,0
40,50,7980.0,8080.0,8030.0,0,1080428794.2760317,3390000,524570886717,0,0,0
41,50,7980.0,8080.0,8030.0,0,1109347616.731284,3390000,531544876360,0,0,0
42,50,7980.0,8080.0,8030.0,0,1138648366.194928,3390000,538518866003,0,0,0
43,50,7980.0,8080.0,8030.0,0,1168331042.6720057,3390000,545492855646,0,0,0
44,50,7980.0,8080.0,8030.0,0,1198395646.1591442,3390000,552466845289,0,0,0
45,50,7980.0,8080.0,8030.0,0,1228842176.6580684,3390000,559440834932,0,0,0
46,50,7980.0,8080.0,8030.0,0,1259670634.1688118,3390000,566414824575,0,0,0
47,50,7980.0,8080.0,8030.0,0,1290881018.689605,3390000,573388814218,0,0,0
48,50,7980.0,8080.0,8030.0,0,1322473330.2204158,3390000,580362803861,0,0,0
49,50,7980.0,8080.0,8030.0,0,1354447568.7630565,3390000,587336793504,0,0,0
50,50,7980.0,8080.0,8030.0,0,1386803734.3138254,3390000,594310783147,0,0,0
51,50,7980.0,8080.0,8030.0,0,236856045.0354216,3687140,245611300997,0,0,0
52,50,7980.0,8080.0,8030.0,0,250497787.05373362,3687140,252585290640,0,0,0
53,50,7980.0,8080.0,8030.0,0,264521456.0817516,3687140,259559280283,0,0,0
54,50,7980.0,8080.0,8030.0,0,278927052.1218887,3687140,266533269926,0,0,0
55,50,7980.0,8080.0,8030.0,0,293714575.17252517,3687140,273507259569,0,0,0
56,50,7980.0,8080.0,8030.0,0,308884025.23450935,3687140,280481249212,0,0,0
57,50,7980.0,8080.0,8030.0,0,324435402.30787385,3687140,287455238855,0,0,0
58,50,7980.0,8080.0,8030.0,0,340368706.39172685,3687140,294429228498,0,0,0
59,50,7980.0,8080.0,8030.0,0,356683937.48603547,3687140,301403218141,0,0,0
60,50,7980.0,8080.0,8030.0,0,373381095.59173554,3687140,308377207784,0,0,0
61,50,7980.0,8080.0,8030.0,0,390460180.70687884,3687140,315351197427,0,0,0
62,50,7980.0,8080.0,8030.0,0,407921192.83440393,3687140,322325187070,0,0,0
63,50,7980.0,8080.0,8030.0,0,425764131.97234094,3687140,329299176713,0,0,0
64,50,7980.0,8080.0,8030.0,0,443988998.121713,3687140,336273166356,0,0,0
