,bin_number,lower_bin,upper_bin,temperature,t0,per,rp,a,inc,ecc,w
0,16,4578.0,4678.0,4628.0,0,8492245.04361157,3390000,35811982693,0,0,0
1,16,4578.0,4678.0,4628.0,0,8981353.73045671,3390000,36828837282,0,0,0
2,16,4578.0,4678.0,4628.0,0,9484155.886326963,3390000,37845691871,0,0,0
3,16,4578.0,4678.0,4628.0,0,10000651.51121425,3390000,38862546460,0,0,0
4,16,4578.0,4678.0,4628.0,0,10530840.605321752,3390000,39879401049,0,0,0
5,16,4578.0,4678.0,4628.0,0,11074723.168657538,3390000,40896255638,0,0,0
6,16,4578.0,4678.0,4628.0,0,11632299.201007666,3390000,41913110227,0,0,0
7,16,4578.0,4678.0,4628.0,0,12203568.702818884,3390000,42929964816,0,0,0
8,16,4578.0,4678.0,4628.0,0,12788531.673417028,3390000,43946819405,0,0,0
9,16,4578.0,4678.0,4628.0,0,13387188.113254238,3390000,44963673994,0,0,0
10,16,4578.0,4678.0,4628.0,0,13999538.022095013,3390000,45980528583,0,0,0
11,16,4578.0,4678.0,4628.0,0,14625581.399931278,3390000,46997383172,0,0,0
12,16,4578.0,4678.0,4628.0,0,15265318.247009298,3390000,48014237761,0,0,0
13,16,4578.0,4678.0,4628.0,0,15918748.563337157,3390000,49031092350,0,0,0
14,16,4578.0,4678.0,4628.0,0,16585872.348657805,3390000,50047946939,0,0,0
15,16,4578.0,4678.0,4628.0,0,17266689.60350418,3390000,51064801528,0,0,0
16,16,4578.0,4678.0,4628.0,0,17961200.327072848,3390000,52081656117,0,0,0
17,16,4578.0,4678.0,4628.0,0,18669404.519902125,3390000,53098510706,0,0,0
18,16,4578.0,4678.0,4628.0,0,19391302.18171342,3390000,54115365295,0,0,0
19,16,4578.0,4678.0,4628.0,0,20126893.312498663,3390000,55132219884,0,0,0
20,16,4578.0,4678.0,4628.0,0,20876177.912547205,3390000,56149074473,0,0,0
21,16,4578.0,4678.0,4628.0,0,21639155.98186713,3390000,57165929062,0,0,0
22,16,4578.0,4678.0,4628.0,0,22415827.520158306,3390000,58182783651,0,0,0
23,16,4578.0,4678.0,4628.0,0,23206192.528039843,3390000,59199638240,0,0,0
24,16,4578.0,4678.0,4628.0,0,24010251.004579034,3390000,60216492829,0,0,0
25,16,4578.0,4678.0,4628.0,0,24828002.95040038,3390000,61233347418,0,0,0
26,16,4578.0,4678.0,4628.0,0,25659448.3651822,3390000,62250202007,0,0,0
27,16,4578.0,4678.0,4628.0,0,26504587.248916414,3390000,63267056596,0,0,0
28,16,4578.0,4678.0,4628.0,0,27363419.60193548,3390000,64283911185,0,0,0
29,16,4578.0,4678.0,4628.0,0,28235945.42424747,3390000,65300765774,0,0,0
30,16,4578.0,4678.0,4628.0,0,29122164.71550916,3390000,66317620363,0,0,0
31,16,4578.0,4678.0,4628.0,0,30022077.47642586,3390000,67334474952,0,0,0
32,16,4578.0,4678.0,4628.0,0,30935683.705935575,3390000,68351329541,0,0,0
33,16,4578.0,4678.0,4628.0,0,31862983.404748987,3390000,69368184130,0,0,0
34,16,4578.0,4678.0,4628.0,0,32803976.572501328,3390000,70385038719,0,0,0
35,16,4578.0,4678.0,4628.0,0,33758663.20918453,3390000,71401893308,0,0,0
36,16,4578.0,4678.0,4628.0,0,34727043.31517411,3390000,72418747897,0,0,0
37,16,4578.0,4678.0,4628.0,0,35709116.89047817,3390000,73435602486,0,0,0
38,16,4578.0,4678.0,4628.0,0,36704883.93471038,3390000,74452457075,0,0,0
39,16,4578.0,4678.0,4628.0,0,37714344.448662244,3390000,75469311664,0,0,0
40,16,4578.0,4678.0,4628.0,0,38737498.43114249,3390000,76486166253,0,0,0
41,16,4578.0,4678.0,4628.0,0,39774345.88294796,3390000,77503020842,0,0,0
42,16,4578.0,4678.0,4628.0,0,40824886.80367083,3390000,78519875431,0,0,0
43,16,4578.0,4678.0,4628.0,0,41889121.193303,3390000,79536730020,0,0,0
44,16,4578.0,4678.0,4628.0,0,42967049.0522631,3390000,80553584609,0,0,0
45,16,4578.0,4678.0,4628.0,0,44058670.380559236,3390000,81570439198,0,0,0
46,16,4578.0,4678.0,4628.0,0,45163985.17776197,3390000,82587293787,0,0,0
47,16,4578.0,4678.0,4628.0,0,46282993.44474898,3390000,83604148376,0,0,0
48,16,4578.0,4678.0,4628.0,0,47415695.18019974,3390000,84621002965,0,0,0
49,16,4578.0,4678.0,4628.0,0,48562090.38499729,3390000,85637857554,0,0,0
50,16,4578.0,4678.0,4628.0,0,49722179.058690675,3390000,86654712143,0,0,0
51,16,4578.0,4678.0,4628.0,0,8492245.04361157,3687140,35811982693,0,0,0
52,16,4578.0,4678.0,4628.0,0,8981353.73045671,3687140,36828837282,0,0,0
53,16,4578.0,4678.0,4628.0,0,9484155.886326963,3687140,37845691871,0,0,0
54,16,4578.0,4678.0,4628.0,0,10000651.51121425,3687140,38862546460,0,0,0
55,16,4578.0,4678.0,4628.0,0,10530840.605321752,3687140,39879401049,0,0,0
56,16,4578.0,4678.0,4628.0,0,11074723.168657538,3687140,40896255638,0,0,0
57,16,4578.0,4678.0,4628.0,0,11632299.201007666,3687140,41913110227,0,0,0
58,16,4578.0,4678.0,4628.0,0,12203568.702818884,3687140,42929964816,0,0,0
59,16,4578.0,4678.0,4628.0,0,12788531.673417028,3687140,43946819405,0,0,0
60,16,4578.0,4678.0,4628.0,0,13387188.113254238,3687140,44963673994,0,0,0
61,16,4578.0,4678.0,4628.0,0,13999538.022095013,3687140,45980528583,0,0,0
62,16,4578.0,4678.0,4628.0,0,14625581.399931278,3687140,46997383172,0,0,0
63,16,4578.0,4678.0,4628.0,0,15265318.247009298,3687140,48014237761,0,0,0
64,16,4578.0,4678.0,4628.0,0,15918748.563337157,3687140,49031092350,0,0,0
65,16,4578.0,4678.0,4628.0,0,16585872.348657805,3687140,50047946939,0,0,0
66,16,4578.0,4678.0,4628.0,0,17266689.60350418,3687140,51064801528,0,0,0
67,16,4578.0,4678.0,4628.0,0,17961200.327072848,3687140,52081656117,0,0,0
68,16,4578.0,4678.0,4628.0,0,18669404.519902125,3687140,53098510706,0,0,0
69,16,4578.0,4678.0,4628.0,0,19391302.18171342,3687140,54115365295,0,0,0
70,16,4578.0,4678.0,4628.0,0,20126893.312498663,3687140,55132219884,0,0,0
71,16,4578.0,4678.0,4628.0,0,20876177.912547205,3687140,56149074473,0,0,0
72,16,4578.0,4678.0,4628.0,0,21639155.98186713,3687140,57165929062,0,0,0
73,16,4578.0,4678.0,4628.0,0,22415827.520158306,3687140,58182783651,0,0,0
74,16,4578.0,4678.0,4628.0,0,23206192.528039843,3687140,59199638240,0,0,0
