,bin_number,lower_bin,upper_bin,temperature,t0,per,rp,a,inc,ecc,w
0,48,7778.0,7880.0,7829.0,0,204518089.62404084,3390000,225730314611,0,0,0
1,48,7778.0,7880.0,7829.0,0,216297322.81000355,3390000,232139794265,0,0,0
2,48,7778.0,7880.0,7829.0,0,228406338.4131061,3390000,238549273919,0,0,0
3,48,7778.0,7880.0,7829.0,0,240845136.431837,3390000,244958753573,0,0,0
4,48,7778.0,7880.0,7829.0,0,253613716.86613446,3390000,251368233227,0,0,0
5,48,7778.0,7880.0,7829.0,0,266712079.71759227,3390000,257777712881,0,0,0
6,48,7778.0,7880.0,7829.0,0,280140224.9862722,3390000,264187192535,0,0,0
7,48,7778.0,7880.0,7829.0,0,293898152.67049813,3390000,270596672189,0,0,0
8,48,7778.0,7880.0,7829.0,0,307985862.77020836,3390000,277006151843,0,0,0
9,48,7778.0,7880.0,7829.0,0,322403355.28716135,3390000,283415631497,0,0,0
10,48,7778.0,7880.0,7829.0,0,337150630.2214186,3390000,289825111151,0,0,0
11,48,7778.0,7880.0,7829.0,0,352227687.5711396,3390000,296234590805,0,0,0
12,48,7778.0,7880.0,7829.0,0,367634527.3362626,3390000,302644070459,0,0,0
13,48,7778.0,7880.0,7829.0,0,383371149.5187106,3390000,309053550113,0,0,0
14,48,7778.0,7880.0,7829.0,0,399437554.1185453,3390000,315463029767,0,0,0
15,48,7778.0,7880.0,7829.0,0,415833741.13376147,3390000,321872509421,0,0,0
16,48,7778.0,7880.0,7829.0,0,432559710.56429714,3390000,328281989075,0,0,0
17,48,7778.0,7880.0,7829.0,0,449615462.4122402,3390000,334691468729,0,0,0
18,48,7778.0,7880.0,7829.0,0,467000996.67765224,3390000,341100948383,0,0,0
19,48,7778.0,7880.0,7829.0,0,484716313.3583635,3390000,347510428037,0,0,0
20,48,7778.0,7880.0,7829.0,0,502761412.454312,3390000,353919907691,0,0,0
21,48,7778.0,7880.0,7829.0,0,521136293.96775013,3390000,360329387345,0,0,0
22,48,7778.0,7880.0,7829.0,0,539840957.8987397,3390000,366738866999,0,0,0
23,48,7778.0,7880.0,7829.0,0,558875404.2449459,3390000,373148346653,0,0,0
24,48,7778.0,7880.0,7829.0,0,578239633.0063071,3390000,379557826307,0,0,0
25,48,7778.0,7880.0,7829.0,0,597933644.1852403,3390000,385967305961,0,0,0
26,48,7778.0,7880.0,7829.0,0,617957437.7818072,3390000,392376785615,0,0,0
27,48,7778.0,7880.0,7829.0,0,638311013.7935085,3390000,398786265269,0,0,0
28,48,7778.0,7880.0,7829.0,0,658994372.2202826,3390000,405195744923,0,0,0
29,48,7778.0,7880.0,7829.0,0,680007513.0647109,3390000,411605224577,0,0,0
30,48,7778.0,7880.0,7829.0,0,701350436.3268552,3390000,418014704231,0,0,0
31,48,7778.0,7880.0,7829.0,0,723023142.0040517,3390000,424424183885,0,0,0
32,48,7778.0,7880.0,7829.0,0,745025630.0962385,3390000,430833663539,0,0,0
33,48,7778.0,7880.0,7829.0,0,767357900.6061617,3390000,437243143193,0,0,0
34,48,7778.0,7880.0,7829.0,0,790019953.5338833,3390000,443652622847,0,0,0
35,48,7778.0,7880.0,7829.0,0,813011788.8765749,3390000,450062102501,0,0,0
