,bin_number,lower_bin,upper_bin,temperature,t0,per,rp,a,inc,ecc,w
0,3,3277.0,3377.0,3327.0,0,910307.28666557,3390000,9461406040,0,0,0
1,3,3277.0,3377.0,3327.0,0,962735.6881875466,3390000,9730053022,0,0,0
2,3,3277.0,3377.0,3327.0,0,1016631.9022978112,3390000,9998700004,0,0,0
3,3,3277.0,3377.0,3327.0,0,1071995.9290029202,3390000,10267346986,0,0,0
4,3,3277.0,3377.0,3327.0,0,1128827.7681380063,3390000,10535993968,0,0,0
5,3,3277.0,3377.0,3327.0,0,1187127.4196965124,3390000,10804640950,0,0,0
6,3,3277.0,3377.0,3327.0,0,1246894.8838520485,3390000,11073287932,0,0,0
7,3,3277.0,3377.0,3327.0,0,1308130.1606111715,3390000,11341934914,0,0,0
8,3,3277.0,3377.0,3327.0,0,1370833.2497915293,3390000,11610581896,0,0,0
9,3,3277.0,3377.0,3327.0,0,1435004.1513865648,3390000,11879228878,0,0,0
10,3,3277.0,3377.0,3327.0,0,1500642.8655873728,3390000,12147875860,0,0,0
11,3,3277.0,3377.0,3327.0,0,1567749.392400509,3390000,12416522842,0,0,0
12,3,3277.0,3377.0,3327.0,0,1636323.7316261379,3390000,12685169824,0,0,0
13,3,3277.0,3377.0,3327.0,0,1706365.8832577034,3390000,12953816806,0,0,0
14,3,3277.0,3377.0,3327.0,0,1777875.847503783,3390000,13222463788,0,0,0
15,3,3277.0,3377.0,3327.0,0,1850853.624370933,3390000,13491110770,0,0,0
16,3,3277.0,3377.0,3327.0,0,1925299.2136418335,3390000,13759757752,0,0,0
17,3,3277.0,3377.0,3327.0,0,2001212.6153099288,3390000,14028404734,0,0,0
18,3,3277.0,3377.0,3327.0,0,2078593.8296012795,3390000,14297051716,0,0,0
19,3,3277.0,3377.0,3327.0,0,2157442.8565224432,3390000,14565698698,0,0,0
20,3,3277.0,3377.0,3327.0,0,2237759.6958386158,3390000,14834345680,0,0,0
21,3,3277.0,3377.0,3327.0,0,2319544.3475432405,3390000,15102992662,0,0,0
22,3,3277.0,3377.0,3327.0,0,2402796.8118798635,3390000,15371639644,0,0,0
23,3,3277.0,3377.0,3327.0,0,2487517.0888550403,3390000,15640286626,0,0,0
24,3,3277.0,3377.0,3327.0,0,2573705.1782164844,3390000,15908933608,0,0,0
25,3,3277.0,3377.0,3327.0,0,2661361.079957639,3390000,16177580590,0,0,0
26,3,3277.0,3377.0,3327.0,0,2750484.794339533,3390000,16446227572,0,0,0
27,3,3277.0,3377.0,3327.0,0,2841076.3213687236,3390000,16714874554,0,0,0
28,3,3277.0,3377.0,3327.0,0,2933135.6607754393,3390000,16983521536,0,0,0
29,3,3277.0,3377.0,3327.0,0,3026662.8125531236,3390000,17252168518,0,0,0
30,3,3277.0,3377.0,3327.0,0,3121657.7769802893,3390000,17520815500,0,0,0
31,3,3277.0,3377.0,3327.0,0,3218120.5540634934,3390000,17789462482,0,0,0
32,3,3277.0,3377.0,3327.0,0,3316051.1435154807,3390000,18058109464,0,0,0
33,3,3277.0,3377.0,3327.0,0,3415449.545329694,3390000,18326756446,0,0,0
34,3,3277.0,3377.0,3327.0,0,3516315.759802133,3390000,18595403428,0,0,0
35,3,3277.0,3377.0,3327.0,0,3618649.78693935,3390000,18864050410,0,0,0
36,3,3277.0,3377.0,3327.0,0,3722451.6264366093,3390000,19132697392,0,0,0
37,3,3277.0,3377.0,3327.0,0,3827721.2782873525,3390000,19401344374,0,0,0
38,3,3277.0,3377.0,3327.0,0,3934458.742805062,3390000,19669991356,0,0,0
39,3,3277.0,3377.0,3327.0,0,4042664.019996293,3390000,19938638338,0,0,0
40,3,3277.0,3377.0,3327.0,0,4152337.109538824,3390000,20207285320,0,0,0
41,3,3277.0,3377.0,3327.0,0,4263478.011426097,3390000,20475932302,0,0,0
42,3,3277.0,3377.0,3327.0,0,4376086.725989077,3390000,20744579284,0,0,0
43,3,3277.0,3377.0,3327.0,0,4490163.253234322,3390000,21013226266,0,0,0
44,3,3277.0,3377.0,3327.0,0,4605707.592822123,3390000,21281873248,0,0,0
45,3,3277.0,3377.0,3327.0,0,4722719.744745927,3390000,21550520230,0,0,0
46,3,3277.0,3377.0,3327.0,0,4841199.70935418,3390000,21819167212,0,0,0
47,3,3277.0,3377.0,3327.0,0,4961147.486653438,3390000,22087814194,0,0,0
48,3,3277.0,3377.0,3327.0,0,5082563.076286511,3390000,22356461176,0,0,0
49,3,3277.0,3377.0,3327.0,0,5205446.478246843,3390000,22625108158,0,0,0
50,3,3277.0,3377.0,3327.0,0,5329797.692900368,3390000,22893755140,0,0,0
51,3,3277.0,3377.0,3327.0,0,910307.28666557,3687140,9461406040,0,0,0
52,3,3277.0,3377.0,3327.0,0,962735.6881875466,3687140,9730053022,0,0,0
53,3,3277.0,3377.0,3327.0,0,1016631.9022978112,3687140,9998700004,0,0,0
54,3,3277.0,3377.0,3327.0,0,1071995.9290029202,3687140,10267346986,0,0,0
55,3,3277.0,3377.0,3327.0,0,1128827.7681380063,3687140,10535993968,0,0,0
56,3,3277.0,3377.0,3327.0,0,1187127.4196965124,3687140,10804640950,0,0,0
57,3,3277.0,3377.0,3327.0,0,1246894.8838520485,3687140,11073287932,0,0,0
58,3,3277.0,3377.0,3327.0,0,1308130.1606111715,3687140,11341934914,0,0,0
59,3,3277.0,3377.0,3327.0,0,1370833.2497915293,3687140,11610581896,0,0,0
60,3,3277.0,3377.0,3327.0,0,1435004.1513865648,3687140,11879228878,0,0,0
61,3,3277.0,3377.0,3327.0,0,1500642.8655873728,3687140,12147875860,0,0,0
62,3,3277.0,3377.0,3327.0,0,1567749.392400509,3687140,12416522842,0,0,0
63,3,3277.0,3377.0,3327.0,0,1636323.7316261379,3687140,12685169824,0,0,0
64,3,3277.0,3377.0,3327.0,0,1706365.8832577034,3687140,12953816806,0,0,0
65,3,3277.0,3377.0,3327.0,0,1777875.847503783,3687140,13222463788,0,0,0
66,3,3277.0,3377.0,3327.0,0,1850853.624370933,3687140,13491110770,0,0,0
67,3,3277.0,3377.0,3327.0,0,1925299.2136418335,3687140,13759757752,0,0,0
68,3,3277.0,3377.0,3327.0,0,2001212.6153099288,3687140,14028404734,0,0,0
69,3,3277.0,3377.0,3327.0,0,2078593.8296012795,3687140,14297051716,0,0,0
70,3,3277.0,3377.0,3327.0,0,2157442.8565224432,3687140,14565698698,0,0,0
71,3,3277.0,3377.0,3327.0,0,2237759.6958386158,3687140,14834345680,0,0,0
72,3,3277.0,3377.0,3327.0,0,2319544.3475432405,3687140,15102992662,0,0,0
73,3,3277.0,3377.0,3327.0,0,2402796.8118798635,3687140,15371639644,0,0,0
74,3,3277.0,3377.0,3327.0,0,2487517.0888550403,3687140,15640286626,0,0,0
75,3,3277.0,3377.0,3327.0,0,2573705.1782164844,3687140,15908933608,0,0,0
76,3,3277.0,3377.0,3327.0,0,2661361.079957639,3687140,16177580590,0,0,0
77,3,3277.0,3377.0,3327.0,0,2750484.794339533,3687140,16446227572,0,0,0
78,3,3277.0,3377.0,3327.0,0,2841076.3213687236,3687140,16714874554,0,0,0
79,3,3277.0,3377.0,3327.0,0,2933135.6607754393,3687140,16983521536,0,0,0
80,3,3277.0,3377.0,3327.0,0,3026662.8125531236,3687140,17252168518,0,0,0
81,3,3277.0,3377.0,3327.0,0,3121657.7769802893,3687140,17520815500,0,0,0
82,3,3277.0,3377.0,3327.0,0,3218120.5540634934,3687140,17789462482,0,0,0
83,3,3277.0,3377.0,3327.0,0,3316051.1435154807,3687140,18058109464,0,0,0
84,3,3277.0,3377.0,3327.0,0,3415449.545329694,3687140,18326756446,0,0,0
85,3,3277.0,3377.0,3327.0,0,3516315.759802133,3687140,18595403428,0,0,0
86,3,3277.0,3377.0,3327.0,0,3618649.78693935,3687140,18864050410,0,0,0
87,3,3277.0,3377.0,3327.0,0,3722451.6264366093,3687140,19132697392,0,0,0
88,3,3277.0,3377.0,3327.0,0,3827721.2782873525,3687140,19401344374,0,0,0
89,3,3277.0,3377.0,3327.0,0,3934458.742805062,3687140,19669991356,0,0,0
90,3,3277.0,3377.0,3327.0,0,4042664.019996293,3687140,19938638338,0,0,0
91,3,3277.0,3377.0,3327.0,0,4152337.109538824,3687140,20207285320,0,0,0
92,3,3277.0,3377.0,3327.0,0,4263478.011426097,3687140,20475932302,0,0,0
93,3,3277.0,3377.0,3327.0,0,4376086.725989077,3687140,20744579284,0,0,0
94,3,3277.0,3377.0,3327.0,0,4490163.253234322,3687140,21013226266,0,0,0
95,3,3277.0,3377.0,3327.0,0,4605707.592822123,3687140,21281873248,0,0,0
96,3,3277.0,3377.0,3327.0,0,4722719.744745927,3687140,21550520230,0,0,0
97,3,3277.0,3377.0,3327.0,0,4841199.70935418,3687140,21819167212,0,0,0
98,3,3277.0,3377.0,3327.0,0,4961147.486653438,3687140,22087814194,0,0,0
99,3,3277.0,3377.0,3327.0,0,5082563.076286511,3687140,22356461176,0,0,0
100,3,3277.0,3377.0,3327.0,0,5205446.478246843,3687140,22625108158,0,0,0
101,3,3277.0,3377.0,3327.0,0,5329797.692900368,3687140,22893755140,0,0,0
102,3,3277.0,3377.0,3327.0,0,910307.28666557,3984280,9461406040,0,0,0
103,3,3277.0,3377.0,3327.0,0,962735.6881875466,3984280,9730053022,0,0,0
104,3,3277.0,3377.0,3327.0,0,1016631.9022978112,3984280,9998700004,0,0,0
105,3,3277.0,3377.0,3327.0,0,1071995.9290029202,3984280,10267346986,0,0,0
106,3,3277.0,3377.0,3327.0,0,1128827.7681380063,3984280,10535993968,0,0,0
107,3,3277.0,3377.0,3327.0,0,1187127.4196965124,3984280,10804640950,0,0,0
108,3,3277.0,3377.0,3327.0,0,1246894.8838520485,3984280,11073287932,0,0,0
109,3,3277.0,3377.0,3327.0,0,1308130.1606111715,3984280,11341934914,0,0,0
110,3,3277.0,3377.0,3327.0,0,1370833.2497915293,3984280,11610581896,0,0,0
111,3,3277.0,3377.0,3327.0,0,1435004.1513865648,3984280,11879228878,0,0,0
112,3,3277.0,3377.0,3327.0,0,1500642.8655873728,3984280,12147875860,0,0,0
113,3,3277.0,3377.0,3327.0,0,1567749.392400509,3984280,12416522842,0,0,0
114,3,3277.0,3377.0,3327.0,0,1636323.7316261379,3984280,12685169824,0,0,0
115,3,3277.0,3377.0,3327.0,0,1706365.8832577034,3984280,12953816806,0,0,0
116,3,3277.0,3377.0,3327.0,0,1777875.847503783,3984280,13222463788,0,0,0
117,3,3277.0,3377.0,3327.0,0,1850853.624370933,3984280,13491110770,0,0,0
118,3,3277.0,3377.0,3327.0,0,1925299.2136418335,3984280,13759757752,0,0,0
119,3,3277.0,3377.0,3327.0,0,2001212.6153099288,3984280,14028404734,0,0,0
120,3,3277.0,3377.0,3327.0,0,2078593.8296012795,3984280,14297051716,0,0,0
121,3,3277.0,3377.0,3327.0,0,2157442.8565224432,3984280,14565698698,0,0,0
122,3,3277.0,3377.0,3327.0,0,2237759.6958386158,3984280,14834345680,0,0,0
123,3,3277.0,3377.0,3327.0,0,2319544.3475432405,3984280,15102992662,0,0,0
124,3,3277.0,3377.0,3327.0,0,2402796.8118798635,3984280,15371639644,0,0,0
125,3,3277.0,3377.0,3327.0,0,2487517.0888550403,3984280,15640286626,0,0,0
126,3,3277.0,3377.0,3327.0,0,2573705.1782164844,3984280,15908933608,0,0,0
127,3,3277.0,3377.0,3327.0,0,2661361.079957639,3984280,16177580590,0,0,0
128,3,3277.0,3377.0,3327.0,0,2750484.794339533,3984280,16446227572,0,0,0
129,3,3277.0,3377.0,3327.0,0,2841076.3213687236,3984280,16714874554,0,0,0
130,3,3277.0,3377.0,3327.0,0,2933135.6607754393,3984280,16983521536,0,0,0
131,3,3277.0,3377.0,3327.0,0,3026662.8125531236,3984280,17252168518,0,0,0
132,3,3277.0,3377.0,3327.0,0,3121657.7769802893,3984280,17520815500,0,0,0
133,3,3277.0,3377.0,3327.0,0,3218120.5540634934,3984280,17789462482,0,0,0
134,3,3277.0,3377.0,3327.0,0,3316051.1435154807,3984280,18058109464,0,0,0
135,3,3277.0,3377.0,3327.0,0,3415449.545329694,3984280,18326756446,0,0,0
136,3,3277.0,3377.0,3327.0,0,3516315.759802133,3984280,18595403428,0,0,0
137,3,3277.0,3377.0,3327.0,0,3618649.78693935,3984280,18864050410,0,0,0
138,3,3277.0,3377.0,3327.0,0,3722451.6264366093,3984280,19132697392,0,0,0
139,3,3277.0,3377.0,3327.0,0,3827721.2782873525,3984280,19401344374,0,0,0
140,3,3277.0,3377.0,3327.0,0,3934458.742805062,3984280,19669991356,0,0,0
141,3,3277.0,3377.0,3327.0,0,4042664.019996293,3984280,19938638338,0,0,0
142,3,3277.0,3377.0,3327.0,0,4152337.109538824,3984280,20207285320,0,0,0
143,3,3277.0,3377.0,3327.0,0,4263478.011426097,3984280,20475932302,0,0,0
144,3,3277.0,3377.0,3327.0,0,4376086.725989077,3984280,20744579284,0,0,0
145,3,3277.0,3377.0,3327.0,0,4490163.253234322,3984280,21013226266,0,0,0
146,3,3277.0,3377.0,3327.0,0,4605707.592822123,3984280,21281873248,0,0,0
147,3,3277.0,3377.0,3327.0,0,4722719.744745927,3984280,21550520230,0,0,0
148,3,3277.0,3377.0,3327.0,0,4841199.70935418,3984280,21819167212,0,0,0
149,3,3277.0,3377.0,3327.0,0,4961147.486653438,3984280,22087814194,0,0,0
150,3,3277.0,3377.0,3327.0,0,5082563.076286511,3984280,22356461176,0,0,0
151,3,3277.0,3377.0,3327.0,0,5205446.478246843,3984280,22625108158,0,0,0
152,3,3277.0,3377.0,3327.0,0,5329797.692900368,3984280,22893755140,0,0,0
153,3,3277.0,3377.0,3327.0,0,910307.28666557,4281420,9461406040,0,0,0
154,3,3277.0,3377.0,3327.0,0,962735.6881875466,4281420,9730053022,0,0,0
155,3,3277.0,3377.0,3327.0,0,1016631.9022978112,4281420,9998700004,0,0,0
156,3,3277.0,3377.0,3327.0,0,1071995.9290029202,4281420,10267346986,0,0,0
157,3,3277.0,3377.0,3327.0,0,1128827.7681380063,4281420,10535993968,0,0,0
158,3,3277.0,3377.0,3327.0,0,1187127.4196965124,4281420,10804640950,0,0,0
159,3,3277.0,3377.0,3327.0,0,1246894.8838520485,4281420,11073287932,0,0,0
160,3,3277.0,3377.0,3327.0,0,1308130.1606111715,4281420,11341934914,0,0,0
161,3,3277.0,3377.0,3327.0,0,1370833.2497915293,4281420,11610581896,0,0,0
162,3,3277.0,3377.0,3327.0,0,1435004.1513865648,4281420,11879228878,0,0,0
163,3,3277.0,3377.0,3327.0,0,1500642.8655873728,4281420,12147875860,0,0,0
164,3,3277.0,3377.0,3327.0,0,1567749.392400509,4281420,12416522842,0,0,0
165,3,3277.0,3377.0,3327.0,0,1636323.7316261379,4281420,12685169824,0,0,0
166,3,3277.0,3377.0,3327.0,0,1706365.8832577034,4281420,12953816806,0,0,0
167,3,3277.0,3377.0,3327.0,0,1777875.847503783,4281420,13222463788,0,0,0
168,3,3277.0,3377.0,3327.0,0,1850853.624370933,4281420,13491110770,0,0,0
169,3,3277.0,3377.0,3327.0,0,1925299.2136418335,4281420,13759757752,0,0,0
170,3,3277.0,3377.0,3327.0,0,2001212.6153099288,4281420,14028404734,0,0,0
171,3,3277.0,3377.0,3327.0,0,2078593.8296012795,4281420,14297051716,0,0,0
172,3,3277.0,3377.0,3327.0,0,2157442.8565224432,4281420,14565698698,0,0,0
173,3,3277.0,3377.0,3327.0,0,2237759.6958386158,4281420,14834345680,0,0,0
174,3,3277.0,3377.0,3327.0,0,2319544.3475432405,4281420,15102992662,0,0,0
175,3,3277.0,3377.0,3327.0,0,2402796.8118798635,4281420,15371639644,0,0,0
176,3,3277.0,3377.0,3327.0,0,2487517.0888550403,4281420,15640286626,0,0,0
177,3,3277.0,3377.0,3327.0,0,2573705.1782164844,4281420,15908933608,0,0,0
178,3,3277.0,3377.0,3327.0,0,2661361.079957639,4281420,16177580590,0,0,0
179,3,3277.0,3377.0,3327.0,0,2750484.794339533,4281420,16446227572,0,0,0
180,3,3277.0,3377.0,3327.0,0,2841076.3213687236,4281420,16714874554,0,0,0
181,3,3277.0,3377.0,3327.0,0,2933135.6607754393,4281420,16983521536,0,0,0
182,3,3277.0,3377.0,3327.0,0,3026662.8125531236,4281420,17252168518,0,0,0
183,3,3277.0,3377.0,3327.0,0,3121657.7769802893,4281420,17520815500,0,0,0
184,3,3277.0,3377.0,3327.0,0,3218120.5540634934,4281420,17789462482,0,0,0
185,3,3277.0,3377.0,3327.0,0,3316051.1435154807,4281420,18058109464,0,0,0
186,3,3277.0,3377.0,3327.0,0,3415449.545329694,4281420,18326756446,0,0,0
187,3,3277.0,3377.0,3327.0,0,3516315.759802133,4281420,18595403428,0,0,0
188,3,3277.0,3377.0,3327.0,0,3618649.78693935,4281420,18864050410,0,0,0
189,3,3277.0,3377.0,3327.0,0,3722451.6264366093,4281420,19132697392,0,0,0
190,3,3277.0,3377.0,3327.0,0,3827721.2782873525,4281420,19401344374,0,0,0
191,3,3277.0,3377.0,3327.0,0,3934458.742805062,4281420,19669991356,0,0,0
192,3,3277.0,3377.0,3327.0,0,4042664.019996293,4281420,19938638338,0,0,0
193,3,3277.0,3377.0,3327.0,0,4152337.109538824,4281420,20207285320,0,0,0
194,3,3277.0,3377.0,3327.0,0,4263478.011426097,4281420,20475932302,0,0,0
195,3,3277.0,3377.0,3327.0,0,4376086.725989077,4281420,20744579284,0,0,0
196,3,3277.0,3377.0,3327.0,0,4490163.253234322,4281420,21013226266,0,0,0
197,3,3277.0,3377.0,3327.0,0,4605707.592822123,4281420,21281873248,0,0,0
198,3,3277.0,3377.0,3327.0,0,4722719.744745927,4281420,21550520230,0,0,0
199,3,3277.0,3377.0,3327.0,0,4841199.70935418,4281420,21819167212,0,0,0
200,3,3277.0,3377.0,3327.0,0,4961147.486653438,4281420,22087814194,0,0,0
201,3,3277.0,3377.0,3327.0,0,5082563.076286511,4281420,22356461176,0,0,0
202,3,3277.0,3377.0,3327.0,0,5205446.478246843,4281420,22625108158,0,0,0
203,3,3277.0,3377.0,3327.0,0,5329797.692900368,4281420,22893755140,0,0,0
204,3,3277.0,3377.0,3327.0,0,910307.28666557,4578560,9461406040,0,0,0
205,3,3277.0,3377.0,3327.0,0,962735.6881875466,4578560,9730053022,0,0,0
206,3,3277.0,3377.0,3327.0,0,1016631.9022978112,4578560,9998700004,0,0,0
207,3,3277.0,3377.0,3327.0,0,1071995.9290029202,4578560,10267346986,0,0,0
208,3,3277.0,3377.0,3327.0,0,1128827.7681380063,4578560,10535993968,0,0,0
209,3,3277.0,3377.0,3327.0,0,1187127.4196965124,4578560,10804640950,0,0,0
210,3,3277.0,3377.0,3327.0,0,1246894.8838520485,4578560,11073287932,0,0,0
211,3,3277.0,3377.0,3327.0,0,1308130.1606111715,4578560,11341934914,0,0,0
212,3,3277.0,3377.0,3327.0,0,1370833.2497915293,4578560,11610581896,0,0,0
213,3,3277.0,3377.0,3327.0,0,1435004.1513865648,4578560,11879228878,0,0,0
214,3,3277.0,3377.0,3327.0,0,1500642.8655873728,4578560,12147875860,0,0,0
215,3,3277.0,3377.0,3327.0,0,1567749.392400509,4578560,12416522842,0,0,0
216,3,3277.0,3377.0,3327.0,0,1636323.7316261379,4578560,12685169824,0,0,0
217,3,3277.0,3377.0,3327.0,0,1706365.8832577034,4578560,12953816806,0,0,0
218,3,3277.0,3377.0,3327.0,0,1777875.847503783,4578560,13222463788,0,0,0
