,bin_number,lower_bin,upper_bin,temperature,t0,per,rp,a,inc,ecc,w
0,41,7078.0,7178.0,7128.0,0,11830533986548.88,3390000.0,164743429273.25183,0,0,0
1,41,7078.0,7178.0,7128.0,0,12526018304491.617,3390000.0,169516684334.43118,0,0,0
2,41,7078.0,7178.0,7128.0,0,13241365740440.041,3390000.0,174289939395.61053,0,0,0
3,41,7078.0,7178.0,7128.0,0,13976576294394.14,3390000.0,179063194456.7899,0,0,0
4,41,7078.0,7178.0,7128.0,0,14731649966353.924,3390000.0,183836449517.96924,0,0,0
5,41,7078.0,7178.0,7128.0,0,15506586756319.39,3390000.0,188609704579.1486,0,0,0
6,41,7078.0,7178.0,7128.0,0,16301386664290.541,3390000.0,193382959640.32794,0,0,0
7,41,7078.0,7178.0,7128.0,0,17116049690267.367,3390000.0,198156214701.5073,0,0,0
8,41,7078.0,7178.0,7128.0,0,17950575834249.883,3390000.0,202929469762.68665,0,0,0
9,41,7078.0,7178.0,7128.0,0,18804965096238.07,3390000.0,207702724823.866,0,0,0
10,41,7078.0,7178.0,7128.0,0,19679217476231.95,3390000.0,212475979885.04535,0,0,0
11,41,7078.0,7178.0,7128.0,0,20573332974231.508,3390000.0,217249234946.2247,0,0,0
12,41,7078.0,7178.0,7128.0,0,21487311590236.746,3390000.0,222022490007.40405,0,0,0
13,41,7078.0,7178.0,7128.0,0,22421153324247.66,3390000.0,226795745068.58337,0,0,0
14,41,7078.0,7178.0,7128.0,0,23374858176264.277,3390000.0,231569000129.76276,0,0,0
15,41,7078.0,7178.0,7128.0,0,24348426146286.55,3390000.0,236342255190.94208,0,0,0
16,41,7078.0,7178.0,7128.0,0,25341857234314.527,3390000.0,241115510252.12146,0,0,0
17,41,7078.0,7178.0,7128.0,0,26355151440348.17,3390000.0,245888765313.30078,0,0,0
18,41,7078.0,7178.0,7128.0,0,27388308764387.508,3390000.0,250662020374.48016,0,0,0
19,41,7078.0,7178.0,7128.0,0,28441329206432.52,3390000.0,255435275435.6595,0,0,0
20,41,7078.0,7178.0,7128.0,0,29514212766483.227,3390000.0,260208530496.83887,0,0,0
21,41,7078.0,7178.0,7128.0,0,30606959444539.598,3390000.0,264981785558.0182,0,0,0
22,41,7078.0,7178.0,7128.0,0,31719569240601.652,3390000.0,269755040619.19757,0,0,0
23,41,7078.0,7178.0,7128.0,0,32852042154669.402,3390000.0,274528295680.3769,0,0,0
24,41,7078.0,7178.0,7128.0,0,34004378186742.82,3390000.0,279301550741.5563,0,0,0
25,41,7078.0,7178.0,7128.0,0,35176577336821.926,3390000.0,284074805802.7356,0,0,0
26,41,7078.0,7178.0,7128.0,0,36368639604906.7,3390000.0,288848060863.9149,0,0,0
27,41,7078.0,7178.0,7128.0,0,37580564990997.18,3390000.0,293621315925.0943,0,0,0
28,41,7078.0,7178.0,7128.0,0,38812353495093.34,3390000.0,298394570986.2737,0,0,0
29,41,7078.0,7178.0,7128.0,0,40064005117195.17,3390000.0,303167826047.453,0,0,0
30,41,7078.0,7178.0,7128.0,0,41335519857302.67,3390000.0,307941081108.6323,0,0,0
31,41,7078.0,7178.0,7128.0,0,42626897715415.88,3390000.0,312714336169.8117,0,0,0
32,41,7078.0,7178.0,7128.0,0,43938138691534.77,3390000.0,317487591230.9911,0,0,0
33,41,7078.0,7178.0,7128.0,0,45269242785659.33,3390000.0,322260846292.1704,0,0,0
34,41,7078.0,7178.0,7128.0,0,46620209997789.56,3390000.0,327034101353.34973,0,0,0
35,41,7078.0,7178.0,7128.0,0,47991040327925.5,3390000.0,331807356414.5291,0,0,0
36,41,7078.0,7178.0,7128.0,0,49381733776067.11,3390000.0,336580611475.7085,0,0,0
37,41,7078.0,7178.0,7128.0,0,50792290342214.39,3390000.0,341353866536.8878,0,0,0
38,41,7078.0,7178.0,7128.0,0,52222710026367.36,3390000.0,346127121598.06714,0,0,0
39,41,7078.0,7178.0,7128.0,0,53672992828526.02,3390000.0,350900376659.2465,0,0,0
40,41,7078.0,7178.0,7128.0,0,55143138748690.375,3390000.0,355673631720.4259,0,0,0
41,41,7078.0,7178.0,7128.0,0,56633147786860.37,3390000.0,360446886781.6052,0,0,0
42,41,7078.0,7178.0,7128.0,0,58143019943036.08,3390000.0,365220141842.78455,0,0,0
43,41,7078.0,7178.0,7128.0,0,59672755217217.45,3390000.0,369993396903.9639,0,0,0
44,41,7078.0,7178.0,7128.0,0,61222353609404.54,3390000.0,374766651965.1433,0,0,0
45,41,7078.0,7178.0,7128.0,0,62791815119597.266,3390000.0,379539907026.32263,0,0,0
46,41,7078.0,7178.0,7128.0,0,64381139747795.695,3390000.0,384313162087.50195,0,0,0
47,41,7078.0,7178.0,7128.0,0,65990327493999.81,3390000.0,389086417148.68134,0,0,0
48,41,7078.0,7178.0,7128.0,0,67619378358209.586,3390000.0,393859672209.86066,0,0,0
49,41,7078.0,7178.0,7128.0,0,69268292340425.08,3390000.0,398632927271.04004,0,0,0
50,41,7078.0,7178.0,7128.0,0,11830533986548.88,3554836.7346938774,164743429273.25183,0,0,0
51,41,7078.0,7178.0,7128.0,0,12526018304491.617,3554836.7346938774,169516684334.43118,0,0,0
52,41,7078.0,7178.0,7128.0,0,13241365740440.041,3554836.7346938774,174289939395.61053,0,0,0
53,41,7078.0,7178.0,7128.0,0,13976576294394.14,3554836.7346938774,179063194456.7899,0,0,0
54,41,7078.0,7178.0,7128.0,0,14731649966353.924,3554836.7346938774,183836449517.96924,0,0,0
55,41,7078.0,7178.0,7128.0,0,15506586756319.39,3554836.7346938774,188609704579.1486,0,0,0
56,41,7078.0,7178.0,7128.0,0,16301386664290.541,3554836.7346938774,193382959640.32794,0,0,0
57,41,7078.0,7178.0,7128.0,0,17116049690267.367,3554836.7346938774,198156214701.5073,0,0,0
58,41,7078.0,7178.0,7128.0,0,17950575834249.883,3554836.7346938774,202929469762.68665,0,0,0
59,41,7078.0,7178.0,7128.0,0,18804965096238.07,3554836.7346938774,207702724823.866,0,0,0
60,41,7078.0,7178.0,7128.0,0,19679217476231.95,3554836.7346938774,212475979885.04535,0,0,0
61,41,7078.0,7178.0,7128.0,0,20573332974231.508,3554836.7346938774,217249234946.2247,0,0,0
62,41,7078.0,7178.0,7128.0,0,21487311590236.746,3554836.7346938774,222022490007.40405,0,0,0
63,41,7078.0,7178.0,7128.0,0,22421153324247.66,3554836.7346938774,226795745068.58337,0,0,0
64,41,7078.0,7178.0,7128.0,0,23374858176264.277,3554836.7346938774,231569000129.76276,0,0,0
65,41,7078.0,7178.0,7128.0,0,24348426146286.55,3554836.7346938774,236342255190.94208,0,0,0
66,41,7078.0,7178.0,7128.0,0,25341857234314.527,3554836.7346938774,241115510252.12146,0,0,0
67,41,7078.0,7178.0,7128.0,0,26355151440348.17,3554836.7346938774,245888765313.30078,0,0,0
68,41,7078.0,7178.0,7128.0,0,27388308764387.508,3554836.7346938774,250662020374.48016,0,0,0
69,41,7078.0,7178.0,7128.0,0,28441329206432.52,3554836.7346938774,255435275435.6595,0,0,0
70,41,7078.0,7178.0,7128.0,0,29514212766483.227,3554836.7346938774,260208530496.83887,0,0,0
71,41,7078.0,7178.0,7128.0,0,30606959444539.598,3554836.7346938774,264981785558.0182,0,0,0
72,41,7078.0,7178.0,7128.0,0,31719569240601.652,3554836.7346938774,269755040619.19757,0,0,0
73,41,7078.0,7178.0,7128.0,0,32852042154669.402,3554836.7346938774,274528295680.3769,0,0,0
74,41,7078.0,7178.0,7128.0,0,34004378186742.82,3554836.7346938774,279301550741.5563,0,0,0
75,41,7078.0,7178.0,7128.0,0,35176577336821.926,3554836.7346938774,284074805802.7356,0,0,0
76,41,7078.0,7178.0,7128.0,0,36368639604906.7,3554836.7346938774,288848060863.9149,0,0,0
77,41,7078.0,7178.0,7128.0,0,37580564990997.18,3554836.7346938774,293621315925.0943,0,0,0
78,41,7078.0,7178.0,7128.0,0,38812353495093.34,3554836.7346938774,298394570986.2737,0,0,0
79,41,7078.0,7178.0,7128.0,0,40064005117195.17,3554836.7346938774,303167826047.453,0,0,0
80,41,7078.0,7178.0,7128.0,0,41335519857302.67,3554836.7346938774,307941081108.6323,0,0,0
81,41,7078.0,7178.0,7128.0,0,42626897715415.88,3554836.7346938774,312714336169.8117,0,0,0
82,41,7078.0,7178.0,7128.0,0,43938138691534.77,3554836.7346938774,317487591230.9911,0,0,0
83,41,7078.0,7178.0,7128.0,0,45269242785659.33,3554836.7346938774,322260846292.1704,0,0,0
84,41,7078.0,7178.0,7128.0,0,46620209997789.56,3554836.7346938774,327034101353.34973,0,0,0
85,41,7078.0,7178.0,7128.0,0,47991040327925.5,3554836.7346938774,331807356414.5291,0,0,0
86,41,7078.0,7178.0,7128.0,0,49381733776067.11,3554836.7346938774,336580611475.7085,0,0,0
87,41,7078.0,7178.0,7128.0,0,50792290342214.39,3554836.7346938774,341353866536.8878,0,0,0
88,41,7078.0,7178.0,7128.0,0,52222710026367.36,3554836.7346938774,346127121598.06714,0,0,0
89,41,7078.0,7178.0,7128.0,0,53672992828526.02,3554836.7346938774,350900376659.2465,0,0,0
90,41,7078.0,7178.0,7128.0,0,55143138748690.375,3554836.7346938774,355673631720.4259,0,0,0
91,41,7078.0,7178.0,7128.0,0,56633147786860.37,3554836.7346938774,360446886781.6052,0,0,0
92,41,7078.0,7178.0,7128.0,0,58143019943036.08,3554836.7346938774,365220141842.78455,0,0,0
93,41,7078.0,7178.0,7128.0,0,59672755217217.45,3554836.7346938774,369993396903.9639,0,0,0
94,41,7078.0,7178.0,7128.0,0,61222353609404.54,3554836.7346938774,374766651965.1433,0,0,0
95,41,7078.0,7178.0,7128.0,0,62791815119597.266,3554836.7346938774,379539907026.32263,0,0,0
96,41,7078.0,7178.0,7128.0,0,64381139747795.695,3554836.7346938774,384313162087.50195,0,0,0
97,41,7078.0,7178.0,7128.0,0,65990327493999.81,3554836.7346938774,389086417148.68134,0,0,0
98,41,7078.0,7178.0,7128.0,0,67619378358209.586,3554836.7346938774,393859672209.86066,0,0,0
99,41,7078.0,7178.0,7128.0,0,69268292340425.08,3554836.7346938774,398632927271.04004,0,0,0
100,41,7078.0,7178.0,7128.0,0,11830533986548.88,3719673.4693877553,164743429273.25183,0,0,0
101,41,7078.0,7178.0,7128.0,0,12526018304491.617,3719673.4693877553,169516684334.43118,0,0,0
102,41,7078.0,7178.0,7128.0,0,13241365740440.041,3719673.4693877553,174289939395.61053,0,0,0
103,41,7078.0,7178.0,7128.0,0,13976576294394.14,3719673.4693877553,179063194456.7899,0,0,0
104,41,7078.0,7178.0,7128.0,0,14731649966353.924,3719673.4693877553,183836449517.96924,0,0,0
105,41,7078.0,7178.0,7128.0,0,15506586756319.39,3719673.4693877553,188609704579.1486,0,0,0
106,41,7078.0,7178.0,7128.0,0,16301386664290.541,3719673.4693877553,193382959640.32794,0,0,0
107,41,7078.0,7178.0,7128.0,0,17116049690267.367,3719673.4693877553,198156214701.5073,0,0,0
108,41,7078.0,7178.0,7128.0,0,17950575834249.883,3719673.4693877553,202929469762.68665,0,0,0
109,41,7078.0,7178.0,7128.0,0,18804965096238.07,3719673.4693877553,207702724823.866,0,0,0
110,41,7078.0,7178.0,7128.0,0,19679217476231.95,3719673.4693877553,212475979885.04535,0,0,0
111,41,7078.0,7178.0,7128.0,0,20573332974231.508,3719673.4693877553,217249234946.2247,0,0,0
112,41,7078.0,7178.0,7128.0,0,21487311590236.746,3719673.4693877553,222022490007.40405,0,0,0
113,41,7078.0,7178.0,7128.0,0,22421153324247.66,3719673.4693877553,226795745068.58337,0,0,0
114,41,7078.0,7178.0,7128.0,0,23374858176264.277,3719673.4693877553,231569000129.76276,0,0,0
115,41,7078.0,7178.0,7128.0,0,24348426146286.55,3719673.4693877553,236342255190.94208,0,0,0
116,41,7078.0,7178.0,7128.0,0,25341857234314.527,3719673.4693877553,241115510252.12146,0,0,0
117,41,7078.0,7178.0,7128.0,0,26355151440348.17,3719673.4693877553,245888765313.30078,0,0,0
118,41,7078.0,7178.0,7128.0,0,27388308764387.508,3719673.4693877553,250662020374.48016,0,0,0
119,41,7078.0,7178.0,7128.0,0,28441329206432.52,3719673.4693877553,255435275435.6595,0,0,0
120,41,7078.0,7178.0,7128.0,0,29514212766483.227,3719673.4693877553,260208530496.83887,0,0,0
