LABEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11288.06641,11292.76074,11281.87207,11298.01953,11284.71191,11292.36816,11296.47949,11288.38281,11288.01563,11302.50098,11301.50684,11287.82227,11289.66211,11286.32422,11297.42383,11292.93652,11291.3623,11299.98438,11295.64941,11288.34375,11291.20898,11291.36621,11304.09863,11282.85645,11292.53613,11290.95215,11295.53027,11298.18262,11289.74316,11301.91797,11284.38965,11293.62793,11293.33496,11294.8252,11297.14746,11292.98438,11295.31152,11292.13379,11295.78613,11283.97461,11295.28516,11301.14746,11283.41406,11286.60059,11293.52051,11296.44336,11299.08301,11289.6582,11283.1416,11297.38965,11283.43945,11277.33594,11285.41406,11291.39258,11290.81543,11277.31934,11299.96875,11297.26172,11286.70801,11299.18164,11291.74121,11287.45117,11290.66895,11295.42871,11282.84375,11303.08203,11297.50781,11299.90137,11298.66211,11299.99023,11306.02832,11288.57227,11299.60742,11301.15527,11306.51172,11299.97461,11295.74414,11292.02441,11278.41309,11280.36523,11271.3877,11274.00684,11273.02344,11272.82129,11277.86621,11276.96582,11276.4502,11266.40918,11271.36035,11264.45313,11268.00488,11270.14551,11279.89063,11259.18262,11269.9834,11270.9248,11271.98242,11275.74902,11278.68066,11278.42188,11274.22266,11267.62695,11268.1582,11270.36914,11263.73047,11280.12598,11273.01563,11268.93555,11267.37402,11274.5918,11275.95703,11269.79688,11272.79785,11267.07617,11275.95703,11275.19043,11268.21973,11274.51172,11265.84473,11258.71387,11271.40039,11274.97852,11270.58887,11275.48047,11266.3584,11265.74316,11266.49512,11272.49512,11265.22754,11277.65234,11266.41992,11278.86523,11263.99902,11266.63086,11264.2041,11274.10938,11272.29199,11266.48926,11269.56152,11261.89551,11272.46582,11263.73535,11267.60254,11269.72754,11262.97266,11267.91406,11268.97461,11260.95215,11266.90137,11269.8877,11267.79102,11264.87988,11268.58887,11274.59082,11261.43066,11265.16406,11259.10938,11272.16406,11265.48242,11249.24512,11257.65918,11261.19531,11267.56934,11259.30469,11262.13672,11264.69238,11260.80078,11265.51855,11261.625,11269.59961,11257.85938,11266.27734,11261.41602,11261.77051,11256.92285,11265.53516,11271.49219,11259.9082,11266.38965,11265.72363,11286.31738,11269.48047,11259.25977,11274.08008,11266.4375,11256.15332,11263.79297,11263.78906,11273.07813,11268.7334,11272.82227,11275.64551,11272.19141,11264.04297,11269.45605,11267.62012,11271.06543,11269.65625,11267.17969,11268.10156,11266.87891,11269.43359,11265.99219,11261.04395,11263.58789,11265.87305,11269.47949,11265.54297,11263.59863,11264.81543,11254.81055,11263.04102,11266.37891,11258.78027,11270.65723,11257.25195,11273.59082,11268.01367,11257.97754,11262.02637,11254.7168,11262.73242,11274.03125,11267.85156,11268.80273,11265.77637,11265.26465,11258.20313,11264.76563,11265.60352,11269.18066,11266.52344,11257.95801,11263.59668,11264.21484,11259.88281,11263.10156,11260.01953,11264.58789,11258.95215,11264.71387,11264.26465,11263.25586,11248.5752,11260.71777,11259.78027,11262.1748,11254.63965,11255.5459,11260.71973,11264.18555,11257.20996,11262.5459,11259.71289,11266.14063,11254.91895,11258.46484,11251.5791,11267.27539,11272.58789,11263.24805,11263.2793,11253.91992,11258.25,11260.88184,11261.89355,11263.06738,11258.67188,11251.58789,11254.57715,11266.77051,11272.9873,11264.97559,11257.34668,11257.97559,11249.09277,11262.875,11252.56836,11252.94238,11255.16699,11263.10547,11251.83594,11255.53613,11259.2627,11253.98926,11258.16699,11246.75781,11256.98438,11251.94922,11256.00488,11251.43555,11256.30469,11262.67676,11259.58984,11256.67871,11251.2627,11259.30078,11266.08203,11254.16406,11249.10449,11258.30469,11250.1543,11258.76855,11256.45898,11256.98926,11262.10156,11257.82129,11261.05078,11265.41113,11262.21094,11257.69238,11257.4873,11263.16406,11258.46973,11253.09277,11258.25195,11253.6748,11256.97168,11261.49414,11263.99414,11258.59473,11252.22852,11259.2207,11261.11426,11258.52734,11252.96484,11268.9082,11250.91211,11258.43555,11260.4707,11259.03809,11257.98926,11261.48438,11252.01074,11258.26855,11258.01367,11250.2666,11253.62012,11255.40137,11257.44043,11262.81152,11253.89355,11247.97852,11263.86914,11256.60059,11253.98438,11253.68164,11253.22461,11253.17676,11261.84766,11258.37109,11253.11719,11256.17676,11262.02832,11258.9668,11261.98633,11257.61621,11261.70898,11247.08301,11251.62988,11251.27148,11257.29492,11250.80762,11261.71777,11257.17578,11246.18848,11249.52344,11255.89746,11256.9541,11255.17676,11251.24902,11251.17676,11257.04004,11253.01855,11262.63672,11252.94043,11254.69141,11253.9082,11254.49414,11253.46094,11254.94434,11251.53516,11253.64355,11253.59766,11256.51563,11261.89063,11254.07617,11253.33398,11262.23047,11254.70508,11255.47266,11251.95898,11262.98438,11259.21094,11259.42285,11256.9541,11256.47363,11259.71875,11270.7207,11250.22949,11256.6416,11246.71777,11254.25781,11255.58398,11252.93359,11247.66992,11249.38965,11259.08008,11249.5166,11254.48828,11252.31543,11256.30957,11249.68555,11259.00488,11250.76367,11262.71191,11256.08887,11247.7002,11252.44336,11252.00488,11249.92188,11255.04883,11251.06836,11249.8291,11253.95605,11255.2998,11258.90332,11251.49023,11257.58887,11256.00195,11247.13086,11257.38867,11261.68262,11247.26172,11255.77637,11259.81738,11248.28223,11254.32715,11262.65039,11259.00488,11243.82617,11249.71289,11247.15527,11246.48828,11241.80371,11247.54883,11244.06152,11250.81152,11254.64063,11253.49219,11253.97168,11246.20313,11248.33301,11259.05176,11251.59277,11253.31445,11255.42676,11259.24902,11247.93555,11260.49023,11256.64844,11260.81445,11249.57227,11262.03027,11254.49902,11251.03418,11252.63477,11265.39941,11251.03027,11260.12402,11260.96387,11250.38281,11269.32031,11265.41113,11264.52539,11266.18359,11271.10156,11263.20703,11277.85645,11259.48438,11260.5918,11259.79395,11263.0332,11264.68262,11254.91309,11268.78418,11249.35059,11253.81348,11252.42188,11259.13574,11259.74805,11261.87598,11253.7207,11266.86621,11257.45898,11262.96777,11255.8916,11260.87695,11258.84375,11263.59766,11269.79688,11264.63477,11254.79688,11262.2168,11266.41895,11260.07227,11261.13672,11255.59668,11272.79297,11265.71777,11262.46387,11250.67188,11253.21582,11259.87793,11251.36035,11264.28027,11262.25977,11261.78125,11260.80176,11262.14453,11262.42578,11265.94141,11257.20605,11256.58594,11261.22363,11275.38672,11269.33008,11279.63574,11261.88867,11265.60449,11269.93359,11263.43848,11260.87109,11263.86426,11262.32617,11266.24414,11254.65527,11259.74805,11271.47168,11265.84766,11261.62207,11261.82324,11266.34863,11258.7334,11260.67773,11269.36328,11273.81641,11267.20898,11270.77148,11266.16602,11266.63574,11265.28906,11252.74219,11272.9375,11260.70508,11256.5293,11268.56055,11268.91309,11257.65332,11268.8418,11270.21484,11269.5166,11255.65234,11264.08984,11261.77734,11273.45996,11264.89941,11259.83496,11255.56738,11270.0293,11271.14941,11256.63867,11262.09766,11263.83301,11262.16504,11266.47168,11258.66406,11255.49707,11261.35156,11264.17969,11264.09375,11259.2793,11261.05859,11266.32422,11259.61719,11261.18457,11266.98047,11251.13574,11257.75098,11265.96094,11267.75391,11265.30762,11264.60547,11257.92578,11263.93457,11255.23242,11259.24121,11251.67773,11265.16797,11256.61035,11257.87305,11257.92285,11259.08008,11255.47852,11259.55078,11260.4082,11265.37793,11259.3457,11258.27441,11255.61035,11271.61719,11267.25488,11265.28418,11259.67578,11252.04297,11267.77539,11269.42188,11256.71484,11260.92773,11260.59668,11261.61719,11265.6709,11257.70703,11270.14258,11258.79883,11260.11914,11267.63574,11259.68164,11270.76563,11258.25684,11262.25586,11259.70508,11256.20508,11271.70508,11257.62012,11268.36621,11265.94141,11268.44922,11256.02051,11266.21484,11255.77637,11256.5791,11258.81055,11262.21191,11264.83691,11265.75,11263.95801,11255.39258,11275.63574,11265.91113,11266.0918,11274.82617,11260.66309,11263.85547,11268.53809,11260.41211,11261.53516,11261.88086,11262.6123,11269.40723,11266.61133,11265.68848,11264.4375,11264.01855,11262.03711,11261.16016,11258.12793,11260.21875,11269.55078,11258.41016,11264.13379,11263.1582,11257.55176,11264.33496,11262.7793,11261.12695,11265.97949,11262.92285,11260.64355,11258.58398,11258.87109,11256.91113,11264.84277,11262.82715,11262.71973,11258.71387,11262.78027,11256.66504,11257.06738,11260.90039,11264.27441,11259.63379,11251.83008,11265.94922,11258.84863,11258.87402,11254.66602,11260.68164,11257.40723,11257.43359,11256.9502,11264.9502,11251.46484,11245.59277,11251.27734,11252.07422,11252.87207,11248.71289,11253.47949,11251.08301,11261.50195,11261.0791,11252.66602,11255.83008,11257.9043,11250.67578,11252.13379,11255.57227,11255.89941,11254.44238,11258.97656,11256.32324,11250.21484,11253.02832,11255.07227,11263.66016,11261.75781,11252.08594,11258.49805,11249.02344,11257.45215,11258.8252,11254.35547,11254.72559,11246.51465,11248.36133,11254.84863,11253.00781,11252.66699,11239.00977,11244.39551,11250.83496,11256.96777,11250.91309,11245.79102,11249.09961,11250.06348,11245.75781,11252.57617,11239.4834,11252.96387,11261.87891,11249.97949,11248.50293,11254.24316,11252.05371,11255.3457,11245.66406,11260.08691,11240.73438,11243.11426,11247.41992,11258.89453,11242.59375,11245.3623,11250.10254,11243.62891,11252.36328,11248.36133,11251.59375,11261.01465,11246.30762,11245.08496,11251.44531,11239.23926,11253.88477,11259.83203,11246.39551,11249.88379,11248.16309,11249.60449,11251.3418,11254.38086,11246.8623,11255.62109,11258.37793,11255.7627,11249.27441,11259.97656,11251.60645,11245.05762,11247.93848,11254.88086,11250.78027,11257.20605,11254.91406,11253.62891,11244.73926,11248.74902,11256.37109,11248.75684,11247.24609,11246.36719,11246.25977,11250.55664,11250.56055,11245.77441,11244.43262,11249.44434,11244.56152,11247.55664,11247.67578,11241.96387,11243.68652,11245.93848,11248.58984,11256.98145,11238.18848,11244.24121,11251.04004,11246.42871,11249.77246,11242.80664,11252.01563,11235.32422,11248.34082,11236.27734,11236.17188,11244.85059,11238.99219,11239.42285,11241.33008,11244.44824,11239.72168,11237.62305,11234.6543,11241.84863,11242.30371,11236.83105,11240.83691,11239.03613,11238.52734,11244.97852,11241.125,11236.61035,11239.07129,11240.47363,11237.54785,11231.88379,11245.09082,11241.30273,11247.47266,11236.75195,11241.40918,11244.78809,11244.38574,11240.36523,11239.27246,11248.52832,11240.43848,11253.01172,11240.99512,11243.77148,11241.72656,11242.18262,11240.5332,11246.7627,11240.81445,11250.00293,11245.54883,11245.79492,11241.25293,11238.14844,11238.91113,11239.19434,11243.8457,11241.28125,11245.7334,11239.30273,11247.6084,11251.35156,11238.78027,11236.12793,11248.28027,11249.19531,11249.23145,11253.64355,11235.4668,11243.00781,11252.62402,11247.55371,11247.47266,11249.16504,11244.43457,11239.34766,11243.65234,11242.57813,11240.47461,11247.65527,11237.82715,11235.35254,11243.07617,11237.77051,11232.97852,11243.98535,11234.8877,11238.53711,11234.1875,11241.20996,11244.04688,11243.79883,11240.06934,11247.62305,11236.14746,11245.45117,11247.06836,11249.7666,11242.94824,11249.07129,11246.30566,11251.44824,11258.92285,11232.36035,11236.31055,11238.64941,11252.24609,11240.14453,11247.98633,11241.27637,11235.98047,11244.39746,11243.04785,11239.26758,11242.11426,11248.91992,11239.98145,11245.85938,11248.53223,11245.44531,11238.43262,11240.57129,11239.00293,11235.79199,11237.91406,11236.61621,11232.56055,11240.84277,11244.78223,11240.25195,11239.51074,11248.45117,11249.41113,11253.11328,11247.16797,11247.5332,11241.28613,11243.60645,11243.43359,11243.0459,11234.05078,11250.87305,11254.97266,11243.9834,11241.78027,11247.54883,11243.72852,11242.64648,11257.66016,11251.21973,11242.02344,11254.45996,11258.87402,11237.10254,11257.45605,11242.03125,11247.27734,11243.16992,11253.21777,11257.78125,11247.98633,11249.09082,11255.30762,11251.3457,11245.36133,11259.84668,11249.34961,11250.90234,11254.90625,11254.66797,11253.06348,11255.51074,11261.51172,11258.52246,11247.82227,11267.06152,11257.29688,11252.97461,11252.90918,11254.17383,11254.30078,11253.22266,11256.57129,11257.89453,11257.88965,11252.15234,11255.9043,11258.9375,11252.27344,11255.18066,11256.56641,11260.61328,11262.36816,11266.77051,11252.17676,11256.96484,11245.46973,11259.31934,11263.05273,11257.12988,11262.50684,11269.12207,11258.46094,11252.78223,11274.35449,11257.65332,11259.52832,11255.02441,11259.86621,11264.5293,11258.75195,11262.23438,11267.26367,11259.98633,11262.86816,11263.81543,11258.5918,11267.83008,11267.13379,11260.14258,11260.25586,11259.63672,11258.69629,11259.6377,11265.1377,11263.10156,11270.07031,11259.87402,11264.96387,11266.47363,11255.37402,11267.81348,11263.63477,11257.5918,11260.76074,11259.04102,11273.11914,11269.74121,11265.24121,11268.84766,11270.28027,11260.8916,11266.13965,11265.89648,11267.29688,11258.90723,11261.32715,11261.11816,11273.38965,11256.66113,11266.36816,11261.84863,11258.42676,11255.5918,11255.68945,11253.33105,11258.21484,11256.22656,11258.35059,11265.13281,11262.20117,11257.24805,11258.06641,11261.21289,11259.64746,11253.6416,11265.72852,11258.02441,11262.83008,11268.52832,11257.2793,11262.09375,11256.55566,11261.3252,11264.37402,11266.19141,11266.83594,11266.38477,11268.10742,11259.0166,11268.76172,11264.61035,11272.14258,11262.72168,11259.17676,11261.54395,11269.94434,11266.9541,11260.95117,11259.25781,11256.13281,11264.55957,11262.35352,11271.96777,11271.45508,11265.02539,11266.73242,11267.02051,11273.08691,11265.70996,11263.68945,11271.23535,11270.39844,11260.42188,11257.87695,11266.63281,11267.85156,11272.78613,11267.24707,11272.13574,11266.91113,11270.08398,11270.5293,11270.20703,11265.3623,11273.12012,11265.07324,11270.82422,11278.08398,11264.03711,11268.59863,11275.53125,11260.99121,11260.41016,11265.45801,11262.67383,11261.15527,11267.07031,11275.8916,11269.60254,11274.41016,11267.87695,11264.52637,11265.70898,11266.69434,11268.05176,11265.16992,11264.15039,11266.26563,11264.77246,11269.19531,11263.6709,11261.32031,11268.34766,11265.33301,11264.60254,11268.64648,11269.46875,11270.41113,11275.0752,11265.19238,11273.44238,11279.93945,11277.71484,11260.2373,11271.33789,11268.53906,11276.50781,11276.93652,11273.05273,11259.63281,11275.72559,11284.17871,11267.01465,11283.625,11274.21777,11272.78613,11276.44434,11276.99023,11274.72461,11281.39844,11280.3623,11272.64746,11268.82324,11279.44629,11284.38184,11280.0166,11276.3291,11279.82715,11280.11621,11278.98633,11281.90723,11279.58301,11280.85059,11273.64844,11277.30176,11284.10645,11276.55957,11267.54395,11277.82129,11276.62988,11279.34668,11276.18945,11289.24707,11277.8418,11279.68555,11280.03223,11271.88379,11279.29297,11280.06934,11280.04688,11279.27051,11273.98047,11282.58887,11274.49707,11281.15918,11275.95508,11283.55371,11274.43066,11286.35449,11277.1748,11277.84082,11281.79785,11280.0498,11277.81445,11280.49023,11275.13184,11285.77344,11282.6123,11277.3916,11283.73438,11278.82129,11292.50293,11281.44141,11277.08984,11278.25977,11284.57813,11282.04297,11283.25391,11283.37402,11268.73145,11282.13965,11282.57227,11281.78223,11278.59766,11284.75391,11278.0625,11278.38086,11282.55566,11285.71484,11276.80078,11277.47754,11274.01465,11291.1709,11286.79004,11292.32617,11291.96973,11285.40234,11278.29688,11290.82324,11293.28125,11280.71094,11282.05371,11286.17969,11284.42969,11294.62109,11285.1084,11287.93945,11284.57813,11288.27734,11284.08203,11289.75488,11277.62793,11278.80176,11291.29297,11297.03125,11286.31152,11282.92969,11281.83203,11281.62891,11278.23438,11288.60254,11290.34863,11291.66992,11289.26758,11291.45605,11292.9043,11288.5127,11281.67285,11286.73438,11284.66113,11285.0293,11287.33496,11286.07422,11302.93359,11281.8584,11284.94922,11276.63379,11281.77344,11281.62891,11292.7334,11286.37207,11291.68262,11271.26953,11285.21582,11273.29297,11273.69531,11277.36816,11282.1377,11276.05469,11287.51953,11286.79883,11275.77832,11276.35156,11270.23145,11279.0293,11279.37793,11276.71094,11276.77246,11277.69824,11281.93945,11284.96484,11274.33984,11278.90723,11288.4082,11274.85254,11278.69727,11272.50391,11272.32227,11284.30957,11280.3252,11277.43945,11275.85352,11272.61133,11285.7002,11272.43359,11277.63867,11272.01465,11284.6748,11276.58691,11271.39063,11285.43652,11279.86523,11280.62402,11280.31641,11277.44824,11272.0459,11278.86426,11282.46777,11273.98145,11287.9502,11286.41895,11278.13867,11275.50977,11272.16602,11282.54688,11275.51855,11284.75684,11281.88281,11278.5293,11277.28418,11284.38086,11272.22949,11284.34473,11276.66309,11276.63086,11278.80078,11274.79102,11280.36035,11277.79004,11289.26855,11276.12207,11279.63379,11268.55078,11287.57617,11276.96484,11281.34277,11277.24023,11285.48926,11287.3418,11281.48926,11280.61621,11272.74902,11269.20996,11275.62793,11275.33789,11279.56543,11275.34863,11272.24512,11278.67383,11269.53027,11267.84863,11271.89258,11275.55566,11270.31934,11273.4248,11278.0166,11275.86523,11278.46484,11281.51172,11275.41113,11271.41211,11283.38086,11272.7793,11274.9043,11274.27832,11274.28809,11270.85352,11268.12988,11274.81445,11277.47852,11272.22559,11271.88965,11269.68066,11274.0791,11270.43555,11267.74023,11262.42871,11277.41211,11267.1123,11267.39258,11269.31836,11261.87207,11261.55859,11256.22168,11258.18066,11255.66699,11268.48633,11267.99121,11276.95215,11265.3877,11266.8125,11270.29004,11253.0166,11263.18555,11265.20801,11258.50781,11268.24316,11259.97852,11264.20898,11266.37891,11262.53027,11261.72266,11253.82324,11259.46777,11264.69629,11257.33203,11259.89355,11262.54785,11265.78418,11253.96973,11265.8584,11263.62695,11254.01465,11260.49902,11270.84863,11262.51465,11260.64355,11264.67285,11261.99512,11253.20605,11260.42188,11253.77148,11254.17383,11262.60449,11264.47266,11247.5791,11257.8457,11268.54883,11257.33691,11261.60547,11257.04785,11258.45313,11254.98438,11258.94336,11257.43359,11263.13867,11246.67969,11259.99316,11256.6123,11252.9209,11255.05176,11259.56152,11260.48633,11262.06836,11257.42773,11258.2002,11254.12891,11259.00391,11258.66406,11251.50293,11250.86035,11248.90137,11254.80273,11246.77441,11240.45996,11249.7002,11239.76953,11258.93164,11254.36621,11260.68359,11253.70996,11258.83398,11259.99805,11259.31543,11261.4541,11270.08105,11265.06348,11254.6582,11260.38574,11259.87891,11270.18164,11262.53516,11261.84863,11258.15723,11253.71777,11256.6123,11261.73047,11255.77637,11259.50684,11260.13379,11259.2666,11260.67383,11265.69629,11263.75586,11265.11816,11268.48145,11271.22461,11263.26074,11257.86133,11259.27734,11260.81543,11257.89063,11254.92578,11260.90918,11258.92676,11267.8457,11271.35742,11256.64648,11260.13477,11250.65527,11264.46777,11259.75684,11269.09277,11262.12793,11252.43848,11261.6582,11252.58789,11256.55176,11256.02734,11266.29004,11255.46289,11261.81445,11258.37793,11251.13574,11264.53613,11255.70898,11259.8252,11258.23535,11255.15234,11257.89453,11251.19043,11264.19922,11253.61719,11257.30469,11261.60059,11257.81055,11253.33984,11251.52539,11271.4502,11257.43359,11262.14258,11246.8291,11266.61816,11251.64453,11257.83008,11256.14551,11262.02246,11260.28223,11261.41016,11260.14355,11258.5498,11258.18066,11257.38965,11252.78125,11250.6377,11254.64551,11254.49707,11256.80176,11245.3457,11261.04785,11255.64355,11255.16602,11259.74805,11259.15332,11256.16113,11256.91113,11255.80371,11263.0127,11253.15918,11263.71191,11262.48145,11256.39648,11254.64355,11261.8584,11256.35449,11262.92188,11250.89258,11251.49902,11249.47266,11255.66602,11259.47754,11254.58203,11268.2627,11263.85449
